trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
8525,False,"{'a': 0.1, 'e': 0.01409408603112812}",30,16,27.05690583856042,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8526,False,"{'a': 0.1, 'e': 0.014087040749579723}",30,23,14.026553664160529,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8527,False,"{'a': 0.1, 'e': 0.014079998989791587}",20,16,7.278001596361446,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8528,False,"{'a': 0.1, 'e': 0.01407296075000326}",30,14,30.164201490935344,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8529,False,"{'a': 0.1, 'e': 0.014065926028455205}",25,13,25.160730532543692,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8530,False,"{'a': 0.1, 'e': 0.014058894823388731}",20,16,7.756336196905595,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8531,False,"{'a': 0.1, 'e': 0.014051867133046037}",20,12,13.978444870004322,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8532,False,"{'a': 0.1, 'e': 0.014044842955670187}",30,12,29.088149210599575,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8533,False,"{'a': 0.1, 'e': 0.014037822289505161}",25,8,30.0694824913175,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8534,False,"{'a': 0.1, 'e': 0.01403080513279578}",20,12,17.910623784702356,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8535,False,"{'a': 0.1, 'e': 0.014023791483787743}",20,5,24.860625734049087,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8536,False,"{'a': 0.1, 'e': 0.014016781340727662}",30,19,22.314051063123774,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8537,False,"{'a': 0.1, 'e': 0.01400977470186299}",20,16,6.028440164714294,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8538,False,"{'a': 0.1, 'e': 0.014002771565442055}",25,17,14.396578784249382,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8539,False,"{'a': 0.1, 'e': 0.013995771929714095}",25,13,23.83040433142233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8540,False,"{'a': 0.1, 'e': 0.013988775792929191}",20,12,16.739595575426275,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8541,False,"{'a': 0.1, 'e': 0.013981783153338296}",30,13,32.74119234896137,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8542,False,"{'a': 0.1, 'e': 0.013974794009193273}",25,14,22.403788418580774,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8543,False,"{'a': 0.1, 'e': 0.013967808358746827}",20,0,33.421904259018746,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8544,False,"{'a': 0.1, 'e': 0.01396082620025253}",25,8,32.05324830193334,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8545,False,"{'a': 0.1, 'e': 0.013953847531964868}",20,6,26.019591139491165,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8546,False,"{'a': 0.1, 'e': 0.013946872352139162}",25,4,37.932498261888654,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
8547,False,"{'a': 0.1, 'e': 0.013939900659031617}",20,11,16.744822734221515,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8548,False,"{'a': 0.1, 'e': 0.013932932450899297}",20,12,14.037161809830645,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8549,False,"{'a': 0.1, 'e': 0.013925967726000174}",20,13,14.931923168996232,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8550,False,"{'a': 0.1, 'e': 0.013919006482593057}",35,19,31.73714094892629,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8551,False,"{'a': 0.1, 'e': 0.01391204871893762}",20,16,5.849691000467621,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8552,False,"{'a': 0.1, 'e': 0.013905094433294445}",20,6,24.30785720382927,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8553,False,"{'a': 0.1, 'e': 0.013898143623924953}",25,17,15.402654986998911,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8554,False,"{'a': 0.1, 'e': 0.013891196289091426}",20,6,21.66511902820647,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8555,False,"{'a': 0.1, 'e': 0.013884252427057056}",20,9,21.15189955920738,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8556,False,"{'a': 0.1, 'e': 0.013877312036085866}",20,9,20.64467787037805,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8557,False,"{'a': 0.1, 'e': 0.013870375114442744}",20,16,9.952053423227866,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8558,False,"{'a': 0.1, 'e': 0.013863441660393487}",20,12,17.277245400971378,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8559,False,"{'a': 0.1, 'e': 0.013856511672204716}",20,16,6.269194742204901,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8560,False,"{'a': 0.1, 'e': 0.013849585148143924}",25,14,18.921246710681395,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8561,False,"{'a': 0.1, 'e': 0.013842662086479501}",20,5,29.274308443989952,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8562,False,"{'a': 0.1, 'e': 0.013835742485480673}",20,6,21.787155813363263,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8563,False,"{'a': 0.1, 'e': 0.01382882634341754}",30,21,17.881748162055196,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8564,False,"{'a': 0.1, 'e': 0.01382191365856105}",35,24,20.25582917599042,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8565,False,"{'a': 0.1, 'e': 0.01381500442918306}",20,16,7.512777968601092,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8566,False,"{'a': 0.1, 'e': 0.01380809865355625}",25,17,18.651730410876056,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8567,False,"{'a': 0.1, 'e': 0.013801196329954161}",20,7,22.33738606235137,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8568,False,"{'a': 0.1, 'e': 0.013794297456651242}",35,22,26.865235578247177,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8569,False,"{'a': 0.1, 'e': 0.013787402031922757}",30,13,34.753571958700576,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8570,False,"{'a': 0.1, 'e': 0.013780510054044839}",20,8,23.12499738391952,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8571,False,"{'a': 0.1, 'e': 0.013773621521294518}",20,13,13.905644527515708,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8572,False,"{'a': 0.1, 'e': 0.013766736431949651}",20,12,17.64687899566426,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8573,False,"{'a': 0.1, 'e': 0.01375985478428895}",30,12,34.6159144043695,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8574,False,"{'a': 0.1, 'e': 0.01375297657659203}",20,2,31.20397642947319,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8575,False,"{'a': 0.1, 'e': 0.013746101807139326}",25,12,27.237005816148194,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8576,False,"{'a': 0.1, 'e': 0.013739230474212131}",25,16,17.910800985283178,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8577,False,"{'a': 0.1, 'e': 0.01373236257609264}",25,17,17.14549804757108,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8578,False,"{'a': 0.1, 'e': 0.013725498111063866}",20,7,25.552687581739363,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8579,False,"{'a': 0.1, 'e': 0.013718637077409689}",20,8,24.550855703401584,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8580,False,"{'a': 0.1, 'e': 0.01371177947341484}",25,12,28.537003840059214,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8581,False,"{'a': 0.1, 'e': 0.013704925297364945}",20,11,15.280117394451427,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8582,False,"{'a': 0.1, 'e': 0.013698074547546445}",20,12,3.1089957542562305,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
8583,False,"{'a': 0.1, 'e': 0.013691227222246641}",35,23,23.194646777367783,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8584,False,"{'a': 0.1, 'e': 0.013684383319753727}",25,17,15.314102208549265,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8585,False,"{'a': 0.1, 'e': 0.013677542838356711}",25,15,18.301514003489523,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8586,False,"{'a': 0.1, 'e': 0.013670705776345467}",30,15,28.390328364543706,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8587,False,"{'a': 0.1, 'e': 0.01366387213201075}",20,6,23.63369534590609,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8588,False,"{'a': 0.1, 'e': 0.013657041903644135}",25,15,14.258241601905207,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8589,False,"{'a': 0.1, 'e': 0.013650215089538058}",35,23,24.282184398207058,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8590,False,"{'a': 0.1, 'e': 0.013643391687985834}",20,16,8.255227106852317,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8591,False,"{'a': 0.1, 'e': 0.013636571697281604}",20,9,18.875586373795386,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8592,False,"{'a': 0.1, 'e': 0.01362975511572037}",25,8,30.93586161447627,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8593,False,"{'a': 0.1, 'e': 0.013622941941597973}",25,15,20.67170885423614,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8594,False,"{'a': 0.1, 'e': 0.013616132173211145}",35,15,34.2019768938225,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8595,False,"{'a': 0.1, 'e': 0.013609325808857431}",20,11,20.231818852979988,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8596,False,"{'a': 0.1, 'e': 0.013602522846835228}",25,10,31.63616557933655,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8597,False,"{'a': 0.1, 'e': 0.013595723285443818}",20,15,11.117908378983909,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8598,False,"{'a': 0.1, 'e': 0.013588927122983303}",25,8,24.835286087684462,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
8599,False,"{'a': 0.1, 'e': 0.013582134357754625}",20,16,9.502931157992224,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8600,False,"{'a': 0.1, 'e': 0.013575344988059622}",20,12,15.458582523181208,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8601,False,"{'a': 0.1, 'e': 0.013568559012200934}",20,16,5.099000178749538,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8602,False,"{'a': 0.1, 'e': 0.013561776428482058}",25,14,21.982134375763792,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8603,False,"{'a': 0.1, 'e': 0.013554997235207374}",20,8,20.250469658320217,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8604,False,"{'a': 0.1, 'e': 0.013548221430682067}",25,17,13.676034870699144,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8605,False,"{'a': 0.1, 'e': 0.013541449013212178}",30,13,29.437238987974027,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8606,False,"{'a': 0.1, 'e': 0.013534679981104624}",20,13,10.37326201145655,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8607,False,"{'a': 0.1, 'e': 0.013527914332667135}",25,17,14.265057061300318,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8608,False,"{'a': 0.1, 'e': 0.0135211520662083}",25,19,9.426569141161199,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8609,False,"{'a': 0.1, 'e': 0.013514393180037542}",20,13,15.243068233926369,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8610,False,"{'a': 0.1, 'e': 0.01350763767246516}",25,11,22.542324715033534,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8611,False,"{'a': 0.1, 'e': 0.013500885541802265}",20,12,17.264082120372525,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8612,False,"{'a': 0.1, 'e': 0.013494136786360815}",30,19,23.960969606274034,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8613,False,"{'a': 0.1, 'e': 0.013487391404453644}",25,8,32.55785590482717,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8614,False,"{'a': 0.1, 'e': 0.013480649394394395}",30,18,22.053339662076436,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8615,False,"{'a': 0.1, 'e': 0.013473910754497552}",30,18,14.14505919696943,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
8616,False,"{'a': 0.1, 'e': 0.01346717548307848}",30,18,25.339991752650903,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8617,False,"{'a': 0.1, 'e': 0.013460443578453348}",25,10,28.96639261042276,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8618,False,"{'a': 0.1, 'e': 0.01345371503893917}",20,16,6.434077945960984,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8619,False,"{'a': 0.1, 'e': 0.013446989862853833}",20,12,18.80904926707737,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8620,False,"{'a': 0.1, 'e': 0.013440268048516033}",20,6,25.01447774486537,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8621,False,"{'a': 0.1, 'e': 0.013433549594245302}",20,8,24.63385590623869,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8622,False,"{'a': 0.1, 'e': 0.013426834498362052}",30,10,34.147386142254405,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8623,False,"{'a': 0.1, 'e': 0.013420122759187495}",20,13,15.83908100165598,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8624,False,"{'a': 0.1, 'e': 0.0134134143750437}",20,10,-3.377304699663616,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
8625,False,"{'a': 0.1, 'e': 0.013406709344253556}",25,19,10.016969612220747,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8626,False,"{'a': 0.1, 'e': 0.013400007665140828}",20,4,29.418041182184822,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8627,False,"{'a': 0.1, 'e': 0.013393309336030088}",25,18,12.665568387286523,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8628,False,"{'a': 0.1, 'e': 0.01338661435524674}",30,18,20.55352187807205,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8629,False,"{'a': 0.1, 'e': 0.01337992272111706}",30,21,13.648291306201681,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8630,False,"{'a': 0.1, 'e': 0.013373234431968133}",20,3,27.20706610483177,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8631,False,"{'a': 0.1, 'e': 0.01336654948612787}",20,12,14.861472235189526,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8632,False,"{'a': 0.1, 'e': 0.013359867881925062}",20,9,21.45016456603998,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8633,False,"{'a': 0.1, 'e': 0.013353189617689292}",25,17,14.756815810473121,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8634,False,"{'a': 0.1, 'e': 0.013346514691750985}",25,10,29.274669939443676,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8635,False,"{'a': 0.1, 'e': 0.013339843102441431}",25,19,12.928891688464855,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8636,False,"{'a': 0.1, 'e': 0.013333174848092724}",20,16,9.451372882171563,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8637,False,"{'a': 0.1, 'e': 0.013326509927037785}",30,16,26.235975804140395,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8638,False,"{'a': 0.1, 'e': 0.01331984833761041}",25,12,23.58288688784433,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8639,False,"{'a': 0.1, 'e': 0.013313190078145189}",25,0,38.3800830588442,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8640,False,"{'a': 0.1, 'e': 0.013306535146977556}",20,3,19.808531499333256,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
8641,False,"{'a': 0.1, 'e': 0.013299883542443767}",20,14,12.078172793236888,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8642,False,"{'a': 0.1, 'e': 0.013293235262880947}",25,13,21.702075788929555,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8643,False,"{'a': 0.1, 'e': 0.01328659030662701}",25,0,36.40059208005649,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
8644,False,"{'a': 0.1, 'e': 0.013279948672020706}",25,3,38.031046640052764,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
8645,False,"{'a': 0.1, 'e': 0.013273310357401653}",25,20,11.788814507770017,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8646,False,"{'a': 0.1, 'e': 0.013266675361110258}",20,16,7.214253099297956,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8647,False,"{'a': 0.1, 'e': 0.01326004368148776}",20,0,30.8483026069077,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8648,False,"{'a': 0.1, 'e': 0.013253415316876264}",30,24,13.460010487861124,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8649,False,"{'a': 0.1, 'e': 0.013246790265618666}",20,11,13.263819086144842,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8650,False,"{'a': 0.1, 'e': 0.013240168526058691}",25,8,31.354966680605088,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8651,False,"{'a': 0.1, 'e': 0.013233550096540928}",25,15,17.10861367783727,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8652,False,"{'a': 0.1, 'e': 0.01322693497541076}",20,8,22.488939377602623,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8653,False,"{'a': 0.1, 'e': 0.013220323161014392}",30,12,32.88457808674551,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8654,False,"{'a': 0.1, 'e': 0.013213714651698894}",20,8,24.141156925469183,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8655,False,"{'a': 0.1, 'e': 0.013207109445812128}",25,13,23.15626672129202,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8656,False,"{'a': 0.1, 'e': 0.013200507541702792}",20,16,9.140300196351438,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8657,False,"{'a': 0.1, 'e': 0.0131939089377204}",30,8,41.095228412078775,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
8658,False,"{'a': 0.1, 'e': 0.013187313632215323}",25,12,27.391959542175808,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8659,False,"{'a': 0.1, 'e': 0.01318072162353872}",20,14,10.86491260611076,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8660,False,"{'a': 0.1, 'e': 0.013174132910042583}",25,15,18.921087423936843,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8661,False,"{'a': 0.1, 'e': 0.013167547490079751}",25,13,22.06416607819356,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8662,False,"{'a': 0.1, 'e': 0.013160965362003861}",20,11,15.573761796331919,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8663,False,"{'a': 0.1, 'e': 0.01315438652416937}",20,0,34.14183846790911,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8664,False,"{'a': 0.1, 'e': 0.013147810974931588}",30,19,20.00631685489586,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8665,False,"{'a': 0.1, 'e': 0.01314123871264662}",25,13,19.177652986539567,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8666,False,"{'a': 0.1, 'e': 0.013134669735671387}",30,16,25.454683894528277,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8667,False,"{'a': 0.1, 'e': 0.013128104042363666}",30,14,27.797494679161375,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8668,False,"{'a': 0.1, 'e': 0.013121541631082026}",25,15,19.617782141959932,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8669,False,"{'a': 0.1, 'e': 0.013114982500185848}",20,6,24.05969299022853,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8670,False,"{'a': 0.1, 'e': 0.013108426648035377}",25,16,17.87419550606012,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8671,False,"{'a': 0.1, 'e': 0.013101874072991637}",30,8,39.925273581684834,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
8672,False,"{'a': 0.1, 'e': 0.013095324773416482}",20,11,20.498814602924078,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8673,False,"{'a': 0.1, 'e': 0.013088778747672577}",30,21,18.433711431716215,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8674,False,"{'a': 0.1, 'e': 0.01308223599412344}",20,12,15.737915263217241,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8675,False,"{'a': 0.1, 'e': 0.013075696511133368}",20,8,23.51893727280049,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8676,False,"{'a': 0.1, 'e': 0.01306916029706748}",20,6,20.35258487860394,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8677,False,"{'a': 0.1, 'e': 0.013062627350291747}",20,12,17.109629530885343,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8678,False,"{'a': 0.1, 'e': 0.01305609766917292}",20,9,18.590325395801713,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8679,False,"{'a': 0.1, 'e': 0.013049571252078566}",35,17,31.94261662365804,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8680,False,"{'a': 0.1, 'e': 0.013043048097377104}",30,21,16.69172833783504,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8681,False,"{'a': 0.1, 'e': 0.013036528203437736}",20,14,14.02404302439789,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8682,False,"{'a': 0.1, 'e': 0.013030011568630474}",20,14,14.03549690518724,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8683,False,"{'a': 0.1, 'e': 0.013023498191326184}",20,9,10.57079356644157,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
8684,False,"{'a': 0.1, 'e': 0.013016988069896509}",25,11,25.850564254748555,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8685,False,"{'a': 0.1, 'e': 0.013010481202713909}",25,12,23.60696450285231,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8686,False,"{'a': 0.1, 'e': 0.013003977588151687}",25,12,23.565235630810765,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8687,False,"{'a': 0.1, 'e': 0.012997477224583932}",20,14,11.11363589174361,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8688,False,"{'a': 0.1, 'e': 0.012990980110385549}",25,13,19.988108986616474,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8689,False,"{'a': 0.1, 'e': 0.012984486243932251}",25,20,12.304273599103212,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8690,False,"{'a': 0.1, 'e': 0.012977995623600592}",30,19,16.241470051472323,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8691,False,"{'a': 0.1, 'e': 0.012971508247767908}",25,10,28.507884637020545,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8692,False,"{'a': 0.1, 'e': 0.01296502411481234}",25,11,3.8800617004850526,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
8693,False,"{'a': 0.1, 'e': 0.012958543223112882}",30,7,36.30396475726972,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
8694,False,"{'a': 0.1, 'e': 0.012952065571049295}",25,13,23.70292934458835,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8695,False,"{'a': 0.1, 'e': 0.012945591157002159}",20,16,6.616398165252012,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8696,False,"{'a': 0.1, 'e': 0.01293911997935289}",20,12,17.06141436347753,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8697,False,"{'a': 0.1, 'e': 0.012932652036483683}",35,21,25.998505508152192,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8698,False,"{'a': 0.1, 'e': 0.012926187326777541}",20,16,8.47827705122211,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8699,False,"{'a': 0.1, 'e': 0.01291972584861831}",20,9,20.93393944878616,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8700,False,"{'a': 0.1, 'e': 0.012913267600390608}",25,10,26.543994058724,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8701,False,"{'a': 0.1, 'e': 0.012906812580479862}",20,4,28.064539753748974,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8702,False,"{'a': 0.1, 'e': 0.01290036078727234}",30,8,32.2510979349126,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
8703,False,"{'a': 0.1, 'e': 0.012893912219155082}",25,14,25.04843512460985,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8704,False,"{'a': 0.1, 'e': 0.012887466874515946}",20,13,12.724618847149284,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8705,False,"{'a': 0.1, 'e': 0.012881024751743584}",20,6,22.957065842001114,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8706,False,"{'a': 0.1, 'e': 0.012874585849227488}",20,6,25.941589072866094,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8707,False,"{'a': 0.1, 'e': 0.012868150165357922}",25,7,24.138337423117697,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
